"Category1","Category2","Category3","Date","Value"
"A","J","O",2015-10-01,3100
"A","J","O",2015-11-01,2254
"A","J","O",2015-12-01,4970
"A","J","O",2016-01-01,2581
"A","J","O",2016-02-01,1977
"A","J","O",2016-03-01,2503
"A","J","O",2016-04-01,1687
"A","J","O",2016-05-01,1568
"A","J","O",2016-06-01,1874
"A","J","O",2016-07-01,1486
"A","J","O",2016-08-01,1433
"A","J","O",2010-12-01,0
"A","J","O",2011-01-01,0
"A","J","O",2011-02-01,0
"A","J","O",2011-03-01,0
"A","J","O",2011-04-01,0
"A","J","O",2011-05-01,0
"A","J","O",2011-06-01,0
"A","J","O",2011-07-01,0
"A","J","O",2011-08-01,0
"A","J","O",2011-09-01,0
"A","J","O",2011-10-01,0
"A","J","O",2011-11-01,0
"A","J","O",2011-12-01,0
"A","J","O",2012-01-01,0
"A","J","O",2012-02-01,0
"A","J","O",2012-03-01,0
"A","J","O",2012-04-01,0
"A","J","O",2012-05-01,0
"A","J","O",2012-06-01,0
"A","J","O",2012-07-01,0
"A","J","O",2012-08-01,0
"A","J","O",2012-09-01,0
"A","J","O",2012-10-01,0
"A","J","O",2012-11-01,0
"A","J","O",2012-12-01,0
"A","J","O",2013-01-01,220
"A","J","O",2013-02-01,115
"A","J","O",2013-03-01,102
"A","J","O",2013-04-01,48
"A","J","O",2013-05-01,99
"A","J","O",2013-06-01,99
"A","J","O",2013-07-01,56
"A","J","O",2013-08-01,54
"A","J","O",2013-09-01,80
"A","J","O",2013-10-01,72
"A","J","O",2013-11-01,94
"A","J","O",2013-12-01,367
"A","J","O",2014-01-01,126
"A","J","O",2014-02-01,97
"A","J","O",2014-03-01,97
"A","J","O",2014-04-01,46
"A","J","O",2014-05-01,38
"A","J","O",2014-06-01,46
"A","J","O",2014-07-01,32
"A","J","O",2014-08-01,40
"A","J","O",2014-09-01,29
"A","J","O",2014-10-01,13
"A","J","O",2014-11-01,35
"A","J","O",2014-12-01,166
"A","J","O",2015-01-01,38
"A","J","O",2015-02-01,5
"A","J","O",2015-03-01,0
"A","J","O",2015-04-01,0
"A","J","O",2015-05-01,0
"A","J","O",2015-06-01,0
"A","J","O",2015-07-01,8
"A","J","O",2015-08-01,0
"A","J","O",2015-09-01,0
"A","J","O",2015-10-01,0
"A","J","O",2015-11-01,0
"A","J","O",2015-12-01,0
"A","J","O",2016-01-01,0
"A","J","O",2016-02-01,5
"A","J","O",2016-03-01,3
"A","J","O",2016-04-01,0
"A","J","O",2016-05-01,5
"A","J","O",2016-06-01,67
"A","J","O",2016-07-01,43
"A","J","O",2016-08-01,110
"A","J","NULL",2010-12-01,0
"A","J","NULL",2011-01-01,0
"A","J","NULL",2011-02-01,0
"A","J","NULL",2011-03-01,0
"A","J","NULL",2011-04-01,0
"A","J","NULL",2011-05-01,0
"A","J","NULL",2011-06-01,0
"A","J","NULL",2011-07-01,0
"A","J","NULL",2011-08-01,0
"A","J","NULL",2011-09-01,0
"A","J","NULL",2011-10-01,0
"A","J","NULL",2011-11-01,0
"A","J","NULL",2011-12-01,0
"A","J","NULL",2012-01-01,0
"A","J","NULL",2012-02-01,0
"A","J","NULL",2012-03-01,0
"A","J","NULL",2012-04-01,0
"A","J","NULL",2012-05-01,0
"A","J","NULL",2012-06-01,0
"A","J","NULL",2012-07-01,0
"A","J","NULL",2012-08-01,0
"A","J","NULL",2012-09-01,0
"A","J","NULL",2012-10-01,0
"A","J","NULL",2012-11-01,0
"A","J","NULL",2012-12-01,0
"A","J","NULL",2013-01-01,547673
"A","J","NULL",2013-02-01,441327
"A","J","NULL",2013-03-01,522015
"A","J","NULL",2013-04-01,426530
"A","J","NULL",2013-05-01,375404
"A","J","NULL",2013-06-01,527078
"A","J","NULL",2013-07-01,510054
"A","J","NULL",2013-08-01,454244
"A","J","NULL",2013-09-01,576752
"A","J","NULL",2013-10-01,381178
"A","J","NULL",2013-11-01,661861
"A","J","NULL",2013-12-01,1140783
"A","J","NULL",2014-01-01,344769
"A","J","NULL",2014-02-01,346569
"A","J","NULL",2014-03-01,349344
"A","J","NULL",2014-04-01,226023
"A","J","NULL",2014-05-01,211591
"A","J","NULL",2014-06-01,285595
"A","J","NULL",2014-07-01,237281
"A","J","NULL",2014-08-01,238448
"A","J","NULL",2014-09-01,252985
"A","J","NULL",2014-10-01,230065
"A","J","NULL",2014-11-01,384977
"A","J","NULL",2014-12-01,471503
"A","J","NULL",2015-01-01,211432
"A","J","NULL",2015-02-01,239573
"A","J","NULL",2015-03-01,301226
"A","J","NULL",2015-04-01,218177
"A","J","NULL",2015-05-01,297211
"A","J","NULL",2015-06-01,346602
"A","J","NULL",2015-07-01,267271
"A","J","NULL",2015-08-01,297512
"A","J","NULL",2015-09-01,286286
"A","J","NULL",2015-10-01,204212
"A","J","NULL",2015-11-01,223081
"A","J","NULL",2015-12-01,344647
"A","J","NULL",2016-01-01,140520
"A","J","NULL",2016-02-01,162530
"A","J","NULL",2016-03-01,174126
"A","J","NULL",2016-04-01,126515
"A","J","NULL",2016-05-01,134763
"A","J","NULL",2016-06-01,148293
"A","J","NULL",2016-07-01,132033
"A","J","NULL",2016-08-01,121968
"A","J","Z",2010-12-01,0
"A","J","Z",2011-01-01,0
"A","J","Z",2011-02-01,0
"A","J","Z",2011-03-01,0
"A","J","Z",2011-04-01,0
"A","J","Z",2011-05-01,0
"A","J","Z",2011-06-01,0
"A","J","Z",2011-07-01,0
"A","J","Z",2011-08-01,0
"A","J","Z",2011-09-01,0
"A","J","Z",2011-10-01,0
"A","J","Z",2011-11-01,0
"A","J","Z",2011-12-01,0
"A","J","Z",2012-01-01,0
"A","J","Z",2012-02-01,0
"A","J","Z",2012-03-01,0
"A","J","Z",2012-04-01,0
"A","J","Z",2012-05-01,0
"A","J","Z",2012-06-01,0
"A","J","Z",2012-07-01,0
"A","J","Z",2012-08-01,0
"A","J","Z",2012-09-01,0
"A","J","Z",2012-10-01,0
"A","J","Z",2012-11-01,0
"A","J","Z",2012-12-01,0
"A","J","Z",2013-01-01,8344822
"A","J","Z",2013-02-01,6280712
"A","J","Z",2013-03-01,6686755
"A","J","Z",2013-04-01,4767463
"A","J","Z",2013-05-01,5237606
"A","J","Z",2013-06-01,6221126
"A","J","Z",2013-07-01,4950664
"A","J","Z",2013-08-01,5192204
"A","J","Z",2013-09-01,5640221
"A","J","Z",2013-10-01,4685226
"A","J","Z",2013-11-01,9785897
"A","J","Z",2013-12-01,20693764
"A","J","Z",2014-01-01,6102115
"A","J","Z",2014-02-01,7016861
"A","J","Z",2014-03-01,7190829
"A","J","Z",2014-04-01,4833608
"A","J","Z",2014-05-01,4964598
"A","J","Z",2014-06-01,6350971
"A","J","Z",2014-07-01,5461088
"A","J","Z",2014-08-01,5739045
"A","J","Z",2014-09-01,6022256
"A","J","Z",2014-10-01,4710683
"A","J","Z",2014-11-01,8081773
"A","J","Z",2014-12-01,16608735
"A","J","Z",2015-01-01,5084529
"A","J","Z",2015-02-01,5905329
"A","J","Z",2015-03-01,6137483
"A","J","Z",2015-04-01,3723488
"A","J","Z",2015-05-01,4223626
"A","J","Z",2015-06-01,5221406
"A","J","Z",2015-07-01,3778085
"A","J","Z",2015-08-01,3958108
"A","J","Z",2015-09-01,4545341
"A","J","Z",2015-10-01,3120690
"A","J","Z",2015-11-01,5561568
"A","J","Z",2015-12-01,11865908
"A","J","Z",2016-01-01,3610317
"A","J","Z",2016-02-01,3943329
"A","J","Z",2016-03-01,4209074
"A","J","Z",2016-04-01,3120635
"A","J","Z",2016-05-01,3340163
"A","J","Z",2016-06-01,4159321
"A","J","Z",2016-07-01,3088174
"A","J","Z",2016-08-01,3294676
"A","J","NULL",2010-12-01,0
"A","J","NULL",2011-01-01,0
"A","J","NULL",2011-02-01,0
"A","J","NULL",2011-03-01,0
"A","J","NULL",2011-04-01,0
"A","J","NULL",2011-05-01,0
"A","J","NULL",2011-06-01,0
"A","J","NULL",2011-07-01,0
"A","J","NULL",2011-08-01,0
"A","J","NULL",2011-09-01,0
"A","J","NULL",2011-10-01,0
"A","J","NULL",2011-11-01,0
"A","J","NULL",2011-12-01,0
"A","J","NULL",2012-01-01,0
"A","J","NULL",2012-02-01,0
"A","J","NULL",2012-03-01,0
"A","J","NULL",2012-04-01,0
"A","J","NULL",2012-05-01,0
"A","J","NULL",2012-06-01,0
"A","J","NULL",2012-07-01,0
"A","J","NULL",2012-08-01,0
"A","J","NULL",2012-09-01,0
"A","J","NULL",2012-10-01,0
"A","J","NULL",2012-11-01,0
"A","J","NULL",2012-12-01,0
"A","J","NULL",2013-01-01,1030047
"A","J","NULL",2013-02-01,906961
"A","J","NULL",2013-03-01,1048029
"A","J","NULL",2013-04-01,761274
"A","J","NULL",2013-05-01,849690
"A","J","NULL",2013-06-01,1051529
"A","J","NULL",2013-07-01,829458
"A","J","NULL",2013-08-01,1044294
"A","J","NULL",2013-09-01,1223909
"A","J","NULL",2013-10-01,847141
"A","J","NULL",2013-11-01,1664736
"A","J","NULL",2013-12-01,3333952
"A","J","NULL",2014-01-01,1178542
"A","J","NULL",2014-02-01,1166621
"A","J","NULL",2014-03-01,1285317
"A","J","NULL",2014-04-01,851945
"A","J","NULL",2014-05-01,868117
"A","J","NULL",2014-06-01,1123856
"A","J","NULL",2014-07-01,961589
"A","J","NULL",2014-08-01,1221917
"A","J","NULL",2014-09-01,1329070
"A","J","NULL",2014-10-01,827560
"A","J","NULL",2014-11-01,1426278
"A","J","NULL",2014-12-01,2895414
"A","J","NULL",2015-01-01,956121
"A","J","NULL",2015-02-01,1041897
"A","J","NULL",2015-03-01,1060425
"A","J","NULL",2015-04-01,685521
"A","J","NULL",2015-05-01,855400
"A","J","NULL",2015-06-01,965861
"A","J","NULL",2015-07-01,679264
"A","J","NULL",2015-08-01,893995
"A","J","NULL",2015-09-01,898593
"A","J","NULL",2015-10-01,618578
"A","J","NULL",2015-11-01,944571
"A","J","NULL",2015-12-01,2090540
"A","J","NULL",2016-01-01,916104
"A","J","NULL",2016-02-01,829981
"A","J","NULL",2016-03-01,900727
"A","J","NULL",2016-04-01,787584
"A","J","NULL",2016-05-01,752323
"A","J","NULL",2016-06-01,893719
"A","J","NULL",2016-07-01,608888
"A","J","NULL",2016-08-01,796949
"A","J","NULL",2010-12-01,0
"A","J","NULL",2011-01-01,0
"A","J","NULL",2011-02-01,0
"A","J","NULL",2011-03-01,0
"A","J","NULL",2011-04-01,0
"A","J","NULL",2011-05-01,0
"A","J","NULL",2011-06-01,0
"A","J","NULL",2011-07-01,0
"A","J","NULL",2011-08-01,0
"A","J","NULL",2011-09-01,0
"A","J","NULL",2011-10-01,0
"A","J","NULL",2011-11-01,0
"A","J","NULL",2011-12-01,0
"A","J","NULL",2012-01-01,0
"A","J","NULL",2012-02-01,0
"A","J","NULL",2012-03-01,0
"A","J","NULL",2012-04-01,0
"A","J","NULL",2012-05-01,0
"A","J","NULL",2012-06-01,0
"A","J","NULL",2012-07-01,0
"A","J","NULL",2012-08-01,0
"A","J","NULL",2012-09-01,0
"A","J","NULL",2012-10-01,0
"A","J","NULL",2012-11-01,0
"A","J","NULL",2012-12-01,0
"A","J","NULL",2013-01-01,2056256
"A","J","NULL",2013-02-01,1530995
"A","J","NULL",2013-03-01,1470776
"A","J","NULL",2013-04-01,1141700
"A","J","NULL",2013-05-01,1137906
"A","J","NULL",2013-06-01,1387395
"A","J","NULL",2013-07-01,1177646
"A","J","NULL",2013-08-01,1335760
"A","J","NULL",2013-09-01,1401593
"A","J","NULL",2013-10-01,968364
"A","J","NULL",2013-11-01,1362726
"A","J","NULL",2013-12-01,2579011
"A","J","NULL",2014-01-01,1241534
"A","J","NULL",2014-02-01,1292374
"A","J","NULL",2014-03-01,1469634
"A","J","NULL",2014-04-01,1020095
"A","J","NULL",2014-05-01,972509
"A","J","NULL",2014-06-01,1259844
"A","J","NULL",2014-07-01,1124375
"A","J","NULL",2014-08-01,1285436
"A","J","NULL",2014-09-01,1346034
"A","J","NULL",2014-10-01,851206
"A","J","NULL",2014-11-01,1060618
"A","J","NULL",2014-12-01,2111438
"A","J","NULL",2015-01-01,1029733
"A","J","NULL",2015-02-01,1116410
"A","J","NULL",2015-03-01,1260396
"A","J","NULL",2015-04-01,800061
"A","J","NULL",2015-05-01,820318
"A","J","NULL",2015-06-01,1036405
"A","J","NULL",2015-07-01,865358
"A","J","NULL",2015-08-01,1007647
"A","J","NULL",2015-09-01,1054007
"A","J","NULL",2015-10-01,879777
"A","J","NULL",2015-11-01,963612
"A","J","NULL",2015-12-01,1780864
"A","J","NULL",2016-01-01,953378
"A","J","NULL",2016-02-01,921021
"A","J","NULL",2016-03-01,1008353
"A","J","NULL",2016-04-01,777622
"A","J","NULL",2016-05-01,733045
"A","J","NULL",2016-06-01,868612
"A","J","NULL",2016-07-01,793984
"A","J","NULL",2016-08-01,1040932
"A","J","NULL",2010-12-01,0
"A","J","NULL",2011-01-01,0
"A","J","NULL",2011-02-01,0
"A","J","NULL",2011-03-01,0
"A","J","NULL",2011-04-01,0
"A","J","NULL",2011-05-01,0
"A","J","NULL",2011-06-01,0
"A","J","NULL",2011-07-01,0
"A","J","NULL",2011-08-01,0
"A","J","NULL",2011-09-01,0
"A","J","NULL",2011-10-01,0
"A","J","NULL",2011-11-01,0
"A","J","NULL",2011-12-01,0
"A","J","NULL",2012-01-01,0
"A","J","NULL",2012-02-01,0
"A","J","NULL",2012-03-01,0
"A","J","NULL",2012-04-01,0
"A","J","NULL",2012-05-01,0
"A","J","NULL",2012-06-01,0
"A","J","NULL",2012-07-01,0
"A","J","NULL",2012-08-01,0
"A","J","NULL",2012-09-01,0
"A","J","NULL",2012-10-01,0
"A","J","NULL",2012-11-01,0
"A","J","NULL",2012-12-01,0
"A","J","NULL",2013-01-01,10870
"A","J","NULL",2013-02-01,2444
"A","J","NULL",2013-03-01,2848
"A","J","NULL",2013-04-01,2036
"A","J","NULL",2013-05-01,9799
"A","J","NULL",2013-06-01,3405
"A","J","NULL",2013-07-01,4848
"A","J","NULL",2013-08-01,4413
"A","J","NULL",2013-09-01,4899
"A","J","NULL",2013-10-01,2475
"A","J","NULL",2013-11-01,16891
"A","J","NULL",2013-12-01,5998
"A","J","NULL",2014-01-01,9618
"A","J","NULL",2014-02-01,11101
"A","J","NULL",2014-03-01,10713
"A","J","NULL",2014-04-01,8241
"A","J","NULL",2014-05-01,7669
"A","J","NULL",2014-06-01,7912
"A","J","NULL",2014-07-01,11901
"A","J","NULL",2014-08-01,13243
"A","J","NULL",2014-09-01,17287
"A","J","NULL",2014-10-01,16004
"A","J","NULL",2014-11-01,16707
"A","J","NULL",2014-12-01,21324
"A","J","NULL",2015-01-01,15188
"A","J","NULL",2015-02-01,15871
"A","J","NULL",2015-03-01,19409
"A","J","NULL",2015-04-01,12792
"A","J","NULL",2015-05-01,14071
"A","J","NULL",2015-06-01,18283
"A","J","NULL",2015-07-01,15361
"A","J","NULL",2015-08-01,18201
"A","J","NULL",2015-09-01,22991
"A","J","NULL",2015-10-01,14447
"A","J","NULL",2015-11-01,12572
"A","J","NULL",2015-12-01,33331
"A","J","NULL",2016-01-01,28671
"A","J","NULL",2016-02-01,29930
"A","J","NULL",2016-03-01,39277
"A","J","NULL",2016-04-01,37532
"A","J","NULL",2016-05-01,36449
"A","J","NULL",2016-06-01,46468
"A","J","NULL",2016-07-01,36555
"A","J","NULL",2016-08-01,39925
"A","J","A1",2010-12-01,0
"A","J","A1",2011-01-01,0
"A","J","A1",2011-02-01,0
"A","J","A1",2011-03-01,0
"A","J","A1",2011-04-01,0
"A","J","A1",2011-05-01,0
"A","J","A1",2011-06-01,0
"A","J","A1",2011-07-01,0
"A","J","A1",2011-08-01,0
"A","J","A1",2011-09-01,0
"A","J","A1",2011-10-01,0
"A","J","A1",2011-11-01,0
"A","J","A1",2011-12-01,0
"A","J","A1",2012-01-01,0
"A","J","A1",2012-02-01,0
"A","J","A1",2012-03-01,0
"A","J","A1",2012-04-01,0
"A","J","A1",2012-05-01,0
"A","J","A1",2012-06-01,0
"A","J","A1",2012-07-01,0
"A","J","A1",2012-08-01,0
"A","J","A1",2012-09-01,0
"A","J","A1",2012-10-01,0
"A","J","A1",2012-11-01,0
"A","J","A1",2012-12-01,0
"A","J","A1",2013-01-01,2452149
"A","J","A1",2013-02-01,1760290
"A","J","A1",2013-03-01,1822385
"A","J","A1",2013-04-01,1234213
"A","J","A1",2013-05-01,1286824
"A","J","A1",2013-06-01,1489173
"A","J","A1",2013-07-01,1191692
"A","J","A1",2013-08-01,1228810
"A","J","A1",2013-09-01,1321845
"A","J","A1",2013-10-01,966910
"A","J","A1",2013-11-01,1706614
"A","J","A1",2013-12-01,4102755
"A","J","A1",2014-01-01,1361604
"A","J","A1",2014-02-01,1573912
"A","J","A1",2014-03-01,1607252
"A","J","A1",2014-04-01,1091670
"A","J","A1",2014-05-01,1116014
"A","J","A1",2014-06-01,1388570
"A","J","A1",2014-07-01,1163805
"A","J","A1",2014-08-01,1312008
"A","J","A1",2014-09-01,1377438
"A","J","A1",2014-10-01,919504
"A","J","A1",2014-11-01,1194375
"A","J","A1",2014-12-01,2761027
"A","J","A1",2015-01-01,1071478
"A","J","A1",2015-02-01,1178432
"A","J","A1",2015-03-01,1298432
"A","J","A1",2015-04-01,815212
"A","J","A1",2015-05-01,854217
"A","J","A1",2015-06-01,1029586
"A","J","A1",2015-07-01,751740
"A","J","A1",2015-08-01,815446
"A","J","A1",2015-09-01,955744
"A","J","A1",2015-10-01,634909
"A","J","A1",2015-11-01,841405
"A","J","A1",2015-12-01,1969619
"A","J","A1",2016-01-01,741261
"A","J","A1",2016-02-01,758907
"A","J","A1",2016-03-01,885997
"A","J","A1",2016-04-01,662428
"A","J","A1",2016-05-01,676365
"A","J","A1",2016-06-01,834847
"A","J","A1",2016-07-01,620931
"A","J","A1",2016-08-01,711974
"A","J","NULL",2010-12-01,0
"A","J","NULL",2011-01-01,0
"A","J","NULL",2011-02-01,0
"A","J","NULL",2011-03-01,0
"A","J","NULL",2011-04-01,0
"A","J","NULL",2011-05-01,0
"A","J","NULL",2011-06-01,0
"A","J","NULL",2011-07-01,0
"A","J","NULL",2011-08-01,0
"A","J","NULL",2011-09-01,0
"A","J","NULL",2011-10-01,0
"A","J","NULL",2011-11-01,0
"A","J","NULL",2011-12-01,0
"A","J","NULL",2012-01-01,0
"A","J","NULL",2012-02-01,0
"A","J","NULL",2012-03-01,0
"A","J","NULL",2012-04-01,0
"A","J","NULL",2012-05-01,0
"A","J","NULL",2012-06-01,0
"A","J","NULL",2012-07-01,0
"A","J","NULL",2012-08-01,0
"A","J","NULL",2012-09-01,0
"A","J","NULL",2012-10-01,0
"A","J","NULL",2012-11-01,0
"A","J","NULL",2012-12-01,0
"A","J","NULL",2013-01-01,83992
"A","J","NULL",2013-02-01,83637
"A","J","NULL",2013-03-01,81326
"A","J","NULL",2013-04-01,63417
"A","J","NULL",2013-05-01,58770
"A","J","NULL",2013-06-01,75216
"A","J","NULL",2013-07-01,67933
"A","J","NULL",2013-08-01,72512
"A","J","NULL",2013-09-01,91060
"A","J","NULL",2013-10-01,59131
"A","J","NULL",2013-11-01,80407
"A","J","NULL",2013-12-01,155139
"A","J","NULL",2014-01-01,60245
"A","J","NULL",2014-02-01,68522
"A","J","NULL",2014-03-01,70361
"A","J","NULL",2014-04-01,51494
"A","J","NULL",2014-05-01,53477
"A","J","NULL",2014-06-01,70119
"A","J","NULL",2014-07-01,62990
"A","J","NULL",2014-08-01,87408
"A","J","NULL",2014-09-01,95675
"A","J","NULL",2014-10-01,65188
"A","J","NULL",2014-11-01,76027
"A","J","NULL",2014-12-01,158981
"A","J","NULL",2015-01-01,66715
"A","J","NULL",2015-02-01,74911
"A","J","NULL",2015-03-01,81100
"A","J","NULL",2015-04-01,57501
"A","J","NULL",2015-05-01,54024
"A","J","NULL",2015-06-01,68301
"A","J","NULL",2015-07-01,74127
"A","J","NULL",2015-08-01,74454
"A","J","NULL",2015-09-01,69387
"A","J","NULL",2015-10-01,62062
"A","J","NULL",2015-11-01,86580
"A","J","NULL",2015-12-01,182674
"A","J","NULL",2016-01-01,70836
"A","J","NULL",2016-02-01,72593
"A","J","NULL",2016-03-01,90633
"A","J","NULL",2016-04-01,67894
"A","J","NULL",2016-05-01,69064
"A","J","NULL",2016-06-01,86242
"A","J","NULL",2016-07-01,74220
"A","J","NULL",2016-08-01,81911
"B","A","A",2010-12-01,0
"B","A","A",2011-01-01,0
"B","A","A",2011-02-01,0
"B","A","A",2011-03-01,0
"B","A","A",2011-04-01,0
"B","A","A",2011-05-01,0
"B","A","A",2011-06-01,0
"B","A","A",2011-07-01,0
"B","A","A",2011-08-01,0
"B","A","A",2011-09-01,0
"B","A","A",2011-10-01,0
"B","A","A",2011-11-01,0
"B","A","A",2011-12-01,0
"B","A","A",2012-01-01,0
"B","A","A",2012-02-01,0
"B","A","A",2012-03-01,0
"B","A","A",2012-04-01,0
"B","A","A",2012-05-01,0
"B","A","A",2012-06-01,0
"B","A","A",2012-07-01,0
"B","A","A",2012-08-01,0
"B","A","A",2012-09-01,0
"B","A","A",2012-10-01,0
"B","A","A",2012-11-01,0
"B","A","A",2012-12-01,0
"B","A","A",2013-01-01,71087
"B","A","A",2013-02-01,69797
"B","A","A",2013-03-01,94759
"B","A","A",2013-04-01,67674
"B","A","A",2013-05-01,55833
"B","A","A",2013-06-01,82350
"B","A","A",2013-07-01,52934
"B","A","A",2013-08-01,62844
"B","A","A",2013-09-01,78548
"B","A","A",2013-10-01,49921
"B","A","A",2013-11-01,56702
"B","A","A",2013-12-01,88182
"B","A","A",2014-01-01,61106
"B","A","A",2014-02-01,59605
"B","A","A",2014-03-01,88175
"B","A","A",2014-04-01,63215
"B","A","A",2014-05-01,52800
"B","A","A",2014-06-01,74817
"B","A","A",2014-07-01,50049
"B","A","A",2014-08-01,58433
"B","A","A",2014-09-01,70531
"B","A","A",2014-10-01,42688
"B","A","A",2014-11-01,49741
"B","A","A",2014-12-01,79234
"B","A","A",2015-01-01,53587
"B","A","A",2015-02-01,53223
"B","A","A",2015-03-01,68315
"B","A","A",2015-04-01,52683
"B","A","A",2015-05-01,44164
"B","A","A",2015-06-01,61197
"B","A","A",2015-07-01,44420
"B","A","A",2015-08-01,53516
"B","A","A",2015-09-01,63873
"B","A","A",2015-10-01,39023
"B","A","A",2015-11-01,44226
"B","A","A",2015-12-01,71983
"B","A","A",2016-01-01,47118
"B","A","A",2016-02-01,47914
"B","A","A",2016-03-01,64339
"B","A","A",2016-04-01,49161
"B","A","A",2016-05-01,40482
"B","A","A",2016-06-01,55663
"B","A","A",2016-07-01,39477
"B","A","A",2016-08-01,43898
"B","A","B",2010-12-01,0
"B","A","B",2011-01-01,0
"B","A","B",2011-02-01,0
"B","A","B",2011-03-01,0
"B","A","B",2011-04-01,0
"B","A","B",2011-05-01,0
"B","A","B",2011-06-01,0
"B","A","B",2011-07-01,0
"B","A","B",2011-08-01,0
"B","A","B",2011-09-01,0
"B","A","B",2011-10-01,0
"B","A","B",2011-11-01,0
"B","A","B",2011-12-01,0
"B","A","B",2012-01-01,0
"B","A","B",2012-02-01,0
"B","A","B",2012-03-01,0
"B","A","B",2012-04-01,0
"B","A","B",2012-05-01,0
"B","A","B",2012-06-01,0
"B","A","B",2012-07-01,0
"B","A","B",2012-08-01,0
"B","A","B",2012-09-01,0
"B","A","B",2012-10-01,0
"B","A","B",2012-11-01,0
"B","A","B",2012-12-01,0
"B","A","B",2013-01-01,57726
"B","A","B",2013-02-01,53624
"B","A","B",2013-03-01,65831
"B","A","B",2013-04-01,52814
"B","A","B",2013-05-01,46401
"B","A","B",2013-06-01,65559
"B","A","B",2013-07-01,43223
"B","A","B",2013-08-01,48673
"B","A","B",2013-09-01,59889
"B","A","B",2013-10-01,33444
"B","A","B",2013-11-01,35752
"B","A","B",2013-12-01,65409
"B","A","B",2014-01-01,41339
"B","A","B",2014-02-01,39764
"B","A","B",2014-03-01,51549
"B","A","B",2014-04-01,35352
"B","A","B",2014-05-01,31694
"B","A","B",2014-06-01,48222
"B","A","B",2014-07-01,29566
"B","A","B",2014-08-01,34236
"B","A","B",2014-09-01,42750
"B","A","B",2014-10-01,26693
"B","A","B",2014-11-01,29734
"B","A","B",2014-12-01,51714
"B","A","B",2015-01-01,33347
"B","A","B",2015-02-01,29857
"B","A","B",2015-03-01,36338
"B","A","B",2015-04-01,28677
"B","A","B",2015-05-01,25828
"B","A","B",2015-06-01,36179
"B","A","B",2015-07-01,29393
"B","A","B",2015-08-01,28944
"B","A","B",2015-09-01,35356
"B","A","B",2015-10-01,23966
"B","A","B",2015-11-01,24978
"B","A","B",2015-12-01,54357
"B","A","B",2016-01-01,26312
"B","A","B",2016-02-01,23491
"B","A","B",2016-03-01,31414
"B","A","B",2016-04-01,23197
"B","A","B",2016-05-01,21571
"B","A","B",2016-06-01,31729
"B","A","B",2016-07-01,22100
"B","A","B",2016-08-01,24483
"B","A","C",2010-12-01,0
"B","A","C",2011-01-01,0
"B","A","C",2011-02-01,0
"B","A","C",2011-03-01,0
"B","A","C",2011-04-01,0
"B","A","C",2011-05-01,0
"B","A","C",2011-06-01,0
"B","A","C",2011-07-01,0
"B","A","C",2011-08-01,0
"B","A","C",2011-09-01,0
"B","A","C",2011-10-01,0
"B","A","C",2011-11-01,0
"B","A","C",2011-12-01,0
"B","A","C",2012-01-01,0
"B","A","C",2012-02-01,0
"B","A","C",2012-03-01,0
"B","A","C",2012-04-01,0
"B","A","C",2012-05-01,0
"B","A","C",2012-06-01,0
"B","A","C",2012-07-01,0
"B","A","C",2012-08-01,0
"B","A","C",2012-09-01,0
"B","A","C",2012-10-01,0
"B","A","C",2012-11-01,0
"B","A","C",2012-12-01,0
"B","A","C",2013-01-01,15153
"B","A","C",2013-02-01,17838
"B","A","C",2013-03-01,21842
"B","A","C",2013-04-01,15896
"B","A","C",2013-05-01,12683
"B","A","C",2013-06-01,16341
"B","A","C",2013-07-01,13461
"B","A","C",2013-08-01,12380
"B","A","C",2013-09-01,12444
"B","A","C",2013-10-01,9795
"B","A","C",2013-11-01,9089
"B","A","C",2013-12-01,21828
"B","A","C",2014-01-01,9380
"B","A","C",2014-02-01,9798
"B","A","C",2014-03-01,11525
"B","A","C",2014-04-01,8251
"B","A","C",2014-05-01,8236
"B","A","C",2014-06-01,10896
"B","A","C",2014-07-01,9915
"B","A","C",2014-08-01,8306
"B","A","C",2014-09-01,9425
